Mã khách hàng,Tài khoản,Trạng thái xác minh,Pause date,Mã đơn vị tiền tệ,Spend (last 7 days),Spend(last 7 days) (Converted currency),Hồ sơ thanh toán,Người quản lý trực tiếp,Mã khách hàng của người quản lý trực tiếp,Ad disclosure name,Ad disclosure country,Verification type
654-177-4537,CORE I9,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 48 TK 335,833-832-2725, --, --, --
276-537-1125,Account_42_14:33,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,HAM 6,869-228-1401, --, --, --
276-548-5558,Account_16_08:40,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50TK DAVILA,993-528-5558, --, --, --
350-194-9823,X_262,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 4,872-539-0376, --, --, --
989-553-1142,Account_11_09:09,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
967-698-2596,Account_10_22:14,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
894-215-4391,Trường lie_13,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,843-411-8468, --, --, --
596-428-7247,Account_90_17:19,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
995-757-0993,AOE 0156,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC KITABAKA,604-575-0835, --, --, --
203-802-1519,Account_MCC OK1 - 13/11 DA3,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,48","US$1,48", --,OK 1,234-307-8968, --, --, --
611-955-6139,Account_79_15:56,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
574-551-5513,p10,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS,238-859-3642, --, --, --
628-083-1174,Account_32_16:48,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
494-097-9723,Xuan_Van 06 limit 15,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 2,308-484-1049, --, --, --
714-662-2823,Account_99_15:04,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 9,588-173-4213, --, --, --
471-247-3895,DAT26,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,73","US$0,73", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
987-525-9109,Account_2_14:20,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,40","US$0,40", --,LYLY 5,910-455-2980, --, --, --
660-502-2982,X_211,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,68","US$1,68", --,HAM 4,872-539-0376, --, --, --
153-572-4045,Account_67_14:46,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
257-498-0809,X_301,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 4,872-539-0376, --, --, --
653-137-5609,Account_91_14:59,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
263-339-6729,B 43,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,03","US$1,03", --,HAM 1,690-343-2156, --, --, --
535-796-3666,Account_39_08:55,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK HOÀNG,187-719-3803, --, --, --
556-843-4041,Account_4_14:23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 4,573-212-4458, --, --, --
979-908-0100,CORE I9,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 48 TK 335,833-832-2725, --, --, --
163-108-0921,Trường LIE32_29,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 32,560-644-8427, --, --, --
434-714-4117,phuc 35,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
648-068-3225,Xuân - T11 - 24,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,06","US$0,06", --,CATS 3,672-444-7933, --, --, --
363-193-2576,Account_6_11:53,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
568-187-7437,Trường lie_42,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,843-411-8468, --, --, --
200-896-8656,xtd-34,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,18","US$1,18", --,BLUM 1,665-398-6627, --, --, --
170-575-5327,CSGO - 3,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,24","US$0,24", --,MCC Hoàng,109-986-8652, --, --, --
649-667-3129,us28_xuan55%_da22_2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,04","US$1,04", --,MCC_US_USD XTD 55% T11 03,392-194-2982, --, --, --
180-464-1549,Account_27_15:50,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,BLUM 3,191-861-1701, --, --, --
841-857-9600,Account_4_16:59,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CATS,980-219-3341, --, --, --
605-395-9515,Account_64_13:13,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
495-015-1127,14/11 Uyên 16z,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,CATS 4,697-575-0819, --, --, --
749-915-2546,Trường Ham_006,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,89","US$0,89", --,HAM 3,733-726-6588, --, --, --
855-466-0227,14/11 Uyên 31z,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,CATS 4,697-575-0819, --, --, --
443-718-4262,Trường lie_28,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,843-411-8468, --, --, --
912-496-2078,Account_89_14:58,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
107-769-1029,Xuân - T11 - 85,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CATS 3,672-444-7933, --, --, --
624-101-1511,Account_2_11:31,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 5,910-455-2980, --, --, --
733-012-7496,Account_8_16:23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
219-046-2766,Account_74_14:50,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
900-064-2184,Account_10_11:21,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK Hoàng,620-496-2354, --, --, --
667-218-0011,Account_5_10:57,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
385-727-5982,Account_62_14:48 thien,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%,489-739-6170, --, --, --
619-249-7076,Dinh 7,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
212-180-8693,Xuân - T11 - 13,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,CATS 3,672-444-7933, --, --, --
556-567-1648,Account_96_16:31,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
684-409-7015,us28_xuan55%_da09_2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,72","US$0,72", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
692-215-8917,Account_MCC OK1 - 13/11 DA28,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,01","US$0,01", --,OK 1,234-307-8968, --, --, --
102-514-7909,Account_13/11 Uyên 47z,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,12","US$0,12", --,CATS 1,910-147-0878, --, --, --
427-739-6811,CK55 SOI 07 2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,35","US$0,35", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
909-776-1842,Account_8_14:28,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 4,573-212-4458, --, --, --
273-594-8494,suân05,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
350-656-3895,Account_11_15:13,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 10,804-513-8546, --, --, --
335-603-0129,Trường LIE32_23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 32,560-644-8427, --, --, --
157-710-9791,X_225,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,70","US$1,70", --,HAM 4,872-539-0376, --, --, --
871-162-9488,Account_67_14:51 thien,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,05","US$0,05", --,PHUC XDT 60%,489-739-6170, --, --, --
773-083-2147,Account_8_08:55,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CATS,980-219-3341, --, --, --
618-787-4492,60 DAT4,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
985-261-9039,Account_17_10:33,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,08","US$1,08", --,LYLY 1,606-596-8084, --, --, --
536-731-4750,JP_USD_ Sung 39,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 03,392-194-2982, --, --, --
303-527-5946,AOE 0156,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC KITABAKA,604-575-0835, --, --, --
224-374-5427,phuc 48 thuy,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
935-679-2046,B 30,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,20","US$1,20", --,HAM 1,690-343-2156, --, --, --
762-705-8541,US_USD Viên5,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,RAP 1,911-647-3535, --, --, --
649-813-5182,Account_57_14:43,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%-2,955-688-6195, --, --, --
390-329-8497,14/11 Uyên 12z,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,01","US$0,01", --,CATS 4,697-575-0819, --, --, --
228-982-8464,Chinh (-5) 14/11 22 2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 8,188-599-3543, --, --, --
496-134-3492,Account_45_13:03,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 9,588-173-4213, --, --, --
631-277-5048,Account_99_16:51,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 4,573-212-4458, --, --, --
851-380-4076,Account_12_19:09,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
761-967-9237,Account_4_11:50,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,CAFE 4,601-118-1698, --, --, --
818-887-3680,Chú Thỏ Nhỏ,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC tabo,485-580-8990, --, --, --
136-401-3205,Account_13/11 Uyên 35z,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,CATS 1,910-147-0878, --, --, --
208-274-3699,phuc 39,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
690-735-2086,Account_1_16:56,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
586-769-8127,14/11 Uyên 22z,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,11","US$0,11", --,CATS 4,697-575-0819, --, --, --
347-150-3941,us28_xuan55%_da10_2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,41","US$1,41", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
270-222-8596,Account_24_16:08,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 1,606-596-8084, --, --, --
713-641-3988,Account_1_11:30,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,27","US$1,27", --,LYLY 1,606-596-8084, --, --, --
514-770-0398,Account_9_17:05,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
797-074-6907,Chinh (-5) 14/11 23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,25","US$1,25", --,OK 8,188-599-3543, --, --, --
207-641-5068,Account_1_10:51,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
815-984-4452,Trường Ham_061,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,00","US$1,00", --,HAM 3,733-726-6588, --, --, --
869-165-8184,Nhím 12 - mồi cđ,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,01","US$0,01", --,OK 2,239-832-3954, --, --, --
690-791-8558,Account_15/11 DA1,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TIM 3,732-120-1972, --, --, --
139-872-9870,Account_61_14:43,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
537-749-0490,Account_2_09:27,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50TK DAVILA,993-528-5558, --, --, --
917-906-4660,Account_11_15:44,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
118-332-1992,us28_xuan55%_da36_2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,52","US$0,52", --,MCC_US_USD XTD 55% T11 03,392-194-2982, --, --, --
515-616-3470,Account_75_14:53,Chưa bắt đầu – việc cần làm,"13 thg 11, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%-2,955-688-6195, --, --, --
216-672-2847,Trường Ham_056,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,61","US$0,61", --,HAM 3,733-726-6588, --, --, --
313-912-6150,Account_58_15:46,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
780-306-0970,Account_15_15:48,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
295-597-9899,Account_75_15:54,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
248-892-6794,Vũ 2 36%,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,71","US$0,71", --,LIE 9 A.Tùng Mừng Em Chở Về,727-844-1244, --, --, --
729-883-9939,CK55 SOI 32,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 03,392-194-2982, --, --, --
772-259-5097,Account_6_11:25,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 2,126-326-9686, --, --, --
787-471-6695,xuan_thach_1511_11,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 2,308-484-1049, --, --, --
763-214-9245,Xuân - T11 - 14,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,CATS 3,672-444-7933, --, --, --
179-221-1262,X_250,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,79","US$1,79", --,HAM 4,872-539-0376, --, --, --
765-225-3892,Trường Ham_102,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,10","US$0,10", --,HAM 3,733-726-6588, --, --, --
301-122-1103,Account_53_14:43,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,PHUC XDT 60%,489-739-6170, --, --, --
902-709-0590,60 DAT33,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
416-015-9264,Account_98_10:04,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 4,512-612-2347, --, --, --
157-059-5807,Account_1_11:02,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,63","US$0,63", --,LYLY 1,606-596-8084, --, --, --
953-123-9743,Account_77_15:55,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
303-402-8564,Account_11_10:06,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,I LOVE GOOGLE 1,345-512-8193, --, --, --
364-439-1233,Account_79_11:32,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS 1,952-559-9586, --, --, --
992-843-5849,Account_8_09:33,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 8 LUCKY,357-713-6860, --, --, --
725-485-7300,TU 77 (-5),Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,30","US$1,30", --,OK 8,188-599-3543, --, --, --
751-051-1354,Account_23_14:23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
511-078-7817,phuc 45 thuy,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
318-981-6648,CSGO - 222,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC Hoàng,109-986-8652, --, --, --
110-375-0752,B 12,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"2,68","US$2,68", --,HAM 1,690-343-2156, --, --, --
101-468-0895,Heo 24,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,26","US$0,26", --,OK 2,239-832-3954, --, --, --
884-165-4801,Kính Vạn Bông 1,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK,286-349-7958, --, --, --
221-470-7692,Account_13/11 DA10,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,09","US$0,09", --,CATS,980-219-3341, --, --, --
647-724-1823,Account_62_16:30,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,AIRDROP MCBEO4,621-456-3105, --, --, --
640-368-2399,X_298,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 4,872-539-0376, --, --, --
749-160-5856,Xuân - T11 - 4,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,05","US$0,05", --,CATS 3,672-444-7933, --, --, --
578-150-4148,phuc 33,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
236-188-4223,Account_84_11:37,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS,238-859-3642, --, --, --
840-576-8194,X_288,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 4,872-539-0376, --, --, --
176-081-5898,Account_7_16:21,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
600-831-4337,Account_45_08:59,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK HOÀNG,187-719-3803, --, --, --
895-392-3631,Xuân - T11 - 22,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,02","US$0,02", --,CATS 3,672-444-7933, --, --, --
137-929-0995,Account_97_10:03,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 4,512-612-2347, --, --, --
558-271-2225,Xuan_Lanh 04 limit 15/11,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,23","US$1,23", --,TOM 2,308-484-1049, --, --, --
841-909-5005,Account_38_12:59 - ghovi 13/11 - 28,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,OK,169-880-2531, --, --, --
588-653-2700,Account_12_16:01,Chưa bắt đầu – việc cần làm,"14 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 1,606-596-8084, --, --, --
457-791-9625,Xuan_Van 16 limit 15,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,49","US$1,49", --,TOM 2,308-484-1049, --, --, --
394-439-5803,Account_47_12:44,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,CAFE 4,601-118-1698, --, --, --
735-283-0927,Account_13/11 Uyên 28z KV Lên,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,01","US$0,01", --,CATS 1,910-147-0878, --, --, --
899-509-9431,Account_75_11:29,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS 1,952-559-9586, --, --, --
487-273-0409,BIDYU34,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,MCC 50 TK 5623,977-966-3917, --, --, --
220-254-8821,X_33,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,62","US$0,62", --,MCC_US_USD 2,105-562-7839, --, --, --
