Mã khách hàng,Tài khoản,Trạng thái xác minh,Pause date,Mã đơn vị tiền tệ,Spend (last 7 days),Spend(last 7 days) (Converted currency),Hồ sơ thanh toán,Người quản lý trực tiếp,Mã khách hàng của người quản lý trực tiếp,Ad disclosure name,Ad disclosure country,Verification type
975-313-2292,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
897-696-3735,Xuân tóc đỏ - T11 - 89,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
572-383-0603,Bơ 24,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
543-370-1982,Xuân tóc đỏ - 09,Chưa bắt đầu,Không có,USD,"0,01","US$0,01", --,MCC_US_USD 7,113-723-7064, --, --, --
185-427-6639,Account_25_14:34,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
383-412-0507,Quan 28 (-5),Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
335-013-6523,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
593-586-9895,US_USD XTD 60 T11 57,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
122-996-0160,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
517-134-0074,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
410-112-5805,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
233-282-2848,MY 23,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
394-309-5468,US_USD 96,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
816-293-5949,XN-88,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
503-291-6946,A 25,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
110-486-1952,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
456-592-6254,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
584-932-7897,Meo 3,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
610-024-0209,Meo 30,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
434-559-9788,US_USD,Chưa bắt đầu,Không có,USD,"0,01","US$0,01", --,MCC_US_USD 7,151-719-9666, --, --, --
148-411-3388,US_USD Van 54,Chưa bắt đầu,Không có,USD,"2,13","US$2,13", --,MCC_US_USD 1,105-318-6986, --, --, --
592-229-6256,US_USD XTD 60 T11 41,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
162-577-5541,XuânManh_47,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 7,948-882-5078, --, --, --
217-331-3439,GAO Ồ 523,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 50TK LUKE,135-972-2564, --, --, --
745-314-7998,Account_37_14:00,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
161-320-9072,US_USD Van 73,Chưa bắt đầu,Không có,USD,"1,49","US$1,49", --,MCC_US_USD 1,105-318-6986, --, --, --
127-088-5350,Xuan Hung 03,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 7,948-882-5078, --, --, --
785-900-9558,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
722-810-3435,US_USD-61,Chưa bắt đầu,Không có,USD,"0,99","US$0,99", --,MCC_US_USD 8,445-996-7135, --, --, --
961-298-9880,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
402-068-6411,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,111-997-4247, --, --, --
187-584-0505,X_04,Chưa bắt đầu,Không có,USD,"103,76","US$103,76", --,MCC_US_USD 2,105-562-7839, --, --, --
815-128-5862,Account_71_15:54,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 5,383-127-7729, --, --, --
165-434-7990,Account_24_21:32,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
279-194-8149,suân14,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
209-650-6478,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
737-561-5691,US_USD-87,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
959-438-9846,Kính Vạn Bông 1,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 50 TK,286-349-7958, --, --, --
334-600-9486,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
187-902-3733,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
163-485-8048,US_USD Van 76,Chưa bắt đầu,Không có,USD,"2,55","US$2,55", --,MCC_US_USD 1,105-318-6986, --, --, --
288-307-3958,US_USD 2$,Chưa bắt đầu,Không có,USD,"0,86","US$0,86", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
237-033-0276,P6,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
662-278-2294,suan_thach_14,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
898-553-8401,Account_5_22:11,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
549-449-9176,Xuân tóc đỏ - 17,Chưa bắt đầu,Không có,USD,"254,58","US$254,58", --,MCC_US_USD 7,113-723-7064, --, --, --
882-070-3749,Xuân tóc đỏ - T11 - 65,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
918-039-3370,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
975-149-3393,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
407-992-6982,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
470-938-3346,DAT27,Chưa bắt đầu,Không có,USD,"0,68","US$0,68", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
688-554-7070,US_USD-22,Chưa bắt đầu,Không có,USD,"0,93","US$0,93", --,MCC_US_USD 8,445-996-7135, --, --, --
216-669-8264,GAO Ồ 523,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 50TK LUKE,135-972-2564, --, --, --
556-700-6031,Account_18_15:17,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
359-091-9437,US_USD 46,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
397-283-7748,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
815-313-7546,Account_1_10:08,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 8386 Nga 60% XTĐ,879-624-9825, --, --, --
915-988-9637,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
389-846-6915,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,111-997-4247, --, --, --
122-420-4627,US_USD Van 19 limit 09-11,Chưa bắt đầu,Không có,USD,"0,03","US$0,03", --,MCC_US_USD 1,105-318-6986, --, --, --
692-264-1227,XuanHai-04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
293-781-9615,XTD-07,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
809-954-5644,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
265-109-9296,Account_39_14:31,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HAM 6,869-228-1401, --, --, --
809-035-8164,xuân_thach_1311_03,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 7,948-882-5078, --, --, --
764-910-8494,US_USD Viên11,Chưa bắt đầu,Không có,USD,"0,01","US$0,01", --,RAP 1,911-647-3535, --, --, --
834-650-0196,Account_40_12:01,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,FREE,355-294-3884, --, --, --
408-675-2103,US_USD L,Chưa bắt đầu,Không có,USD,"0,04","US$0,04", --,MCC_US_USD 7,151-719-9666, --, --, --
332-524-6631,US_USD 2$,Chưa bắt đầu,Không có,USD,"0,65","US$0,65", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
840-884-9288,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 2,261-652-8333, --, --, --
381-996-1476,CKTHU_27,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 2,363-948-0209, --, --, --
468-624-8672,Account_18_15:28,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
567-573-9837,Account_35_13:59,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
674-900-3048,US_USD-14,Chưa bắt đầu,Không có,USD,"1,00","US$1,00", --,MCC_US_USD 8,445-996-7135, --, --, --
226-030-4642,Account_42_10:43,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 8386 Nga 60% XTĐ,879-624-9825, --, --, --
408-236-7835,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
382-563-2842,Account_3_10:53,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
531-197-8033,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
796-733-8605,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
243-405-9145,Aspire 0012,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC BALAU,729-195-3348, --, --, --
637-067-9345,Dinh 23,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
266-445-8264,MY 18,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
443-094-9258,US_USD,Chưa bắt đầu,Không có,USD,"0,41","US$0,41", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
814-112-2421,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 2,261-652-8333, --, --, --
144-820-5143,Kính Vạn Bông 1,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 50 TK,286-349-7958, --, --, --
520-902-6239,CKLT_26,Chưa bắt đầu,Không có,USD,"0,56","US$0,56", --,MCC_US_USD 6,112-880-6144, --, --, --
401-881-8656,Chú Thỏ Nhỏ,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC tabo,485-580-8990, --, --, --
518-479-2664,Account_54_20:14,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
434-112-3784,Account_39_12:39,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 4,601-118-1698, --, --, --
163-259-2150,Account_28_10:34,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 8386 Nga 60% XTĐ,879-624-9825, --, --, --
602-059-2366,US_USD XTD 60 T11 63,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
961-315-2541,Xi-62,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
689-241-9476,XuanHai-02,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
198-459-1335,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
823-729-4488,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 2,261-652-8333, --, --, --
380-900-4593,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
203-207-5903,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
934-259-8029,US_USD K3,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
242-636-3031,US_USD 09,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
414-200-7492,Account_11_17:50,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
505-350-6737,A 28,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
225-911-0223,Account_12_15:21 C,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
656-793-2607,Account_11_10:42,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
702-843-6742,XuanHai-10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
448-421-2056,DAT49,Chưa bắt đầu,Không có,USD,"0,68","US$0,68", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
687-889-5956,Account_6_15:22,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
196-063-2958,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
822-631-7742,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
345-376-3544,Account_6_11:00,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,TIM 3,732-120-1972, --, --, --
403-949-5448,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
691-933-0329,US_USD,Chưa bắt đầu,Không có,USD,"0,47","US$0,47", --,MCC_US_USD 10,117-344-8882, --, --, --
726-567-0442,XuanHinh17,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
876-536-6084,Xuân tóc đỏ - T11 - 60,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
949-311-4776,Xi-46,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
847-110-8535,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
685-376-6805,Xuan_Long 22,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
881-831-2072,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
112-898-6772,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
701-961-7139,US_USD,Chưa bắt đầu,Không có,USD,"0,50","US$0,50", --,MCC_US_USD 10,117-344-8882, --, --, --
950-529-5401,CSGO - 222,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC Hoàng,109-986-8652, --, --, --
270-048-0942,Xuan_Lanh 05,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
839-556-9762,Xuân tóc đỏ - T11 - 14,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
384-014-3674,US_USD 80,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,156-309-0729, --, --, --
710-140-5101,US_USD,Chưa bắt đầu,Không có,USD,"0,51","US$0,51", --,MCC_US_USD 10,117-344-8882, --, --, --
807-379-4219,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 2,261-652-8333, --, --, --
425-214-3772,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
955-903-1992,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
854-846-1162,US_USD,Chưa bắt đầu,Không có,USD,"18,35","US$18,35", --,RAP 3,685-606-0190, --, --, --
747-869-7046,US_USD-92,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
941-279-0758,Xi-35,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
334-362-5378,GAO Ồ 523,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 50TK LUKE,135-972-2564, --, --, --
545-855-8774,Xuân tóc đỏ - 14,Chưa bắt đầu,Không có,USD,"61,93","US$61,93", --,MCC_US_USD 7,113-723-7064, --, --, --
949-169-1496,US_USD  K21,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
147-422-0415,US_USD Van 52,Chưa bắt đầu,Không có,USD,"0,57","US$0,57", --,MCC_US_USD 1,105-318-6986, --, --, --
501-025-6070,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
143-556-7744,US_USD Van 47 d,Chưa bắt đầu,Không có,USD,"2,36","US$2,36", --,MCC_US_USD 1,105-318-6986, --, --, --
880-660-4297,Account_14_09:10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
651-868-9039,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
467-405-8592,Account_33_13:58,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
171-283-3892,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
400-926-9915,4,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
376-160-5135,Account_65_09:43,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 2,363-948-0209, --, --, --
792-128-1099,US_USD Viên40,Chưa bắt đầu,Không có,USD,"0,66","US$0,66", --,RAP 1,911-647-3535, --, --, --
763-378-9092,XN-27,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
345-793-3141,Account_17_19:12,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
495-713-5127,limitCKLT_01,Chưa bắt đầu,Không có,USD,"0,56","US$0,56", --,MCC_US_USD 6,112-880-6144, --, --, --
477-474-2597,BIDYU34,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 50 TK 5623,977-966-3917, --, --, --
190-834-8960,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
738-550-8664,US_USD thien,Chưa bắt đầu,Không có,USD,"0,66","US$0,66", --,RAP Phúc 60% XTĐ,571-560-5907, --, --, --
778-961-6892,US_USD Viên28,Chưa bắt đầu,Không có,USD,"0,56","US$0,56", --,RAP 1,911-647-3535, --, --, --
304-828-6890,US_USD 2$,Chưa bắt đầu,Không có,USD,"0,46","US$0,46", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
724-194-6599,US_USD-65,Chưa bắt đầu,Không có,USD,"1,01","US$1,01", --,MCC_US_USD 8,445-996-7135, --, --, --
947-891-9811,US_USD K19,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
902-831-8109,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
112-606-2666,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
487-909-7813,A 04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
217-634-5352,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
245-818-6799,US_USD 12,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
734-117-2333,US_USD-85,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
388-475-2364,Account_17_15:16,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
109-545-0341,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
736-210-1631,XN-04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
875-361-1972,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
316-264-0995,US_USD 2$,Chưa bắt đầu,Không có,USD,"0,80","US$0,80", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
401-482-5905,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,111-997-4247, --, --, --
185-763-1988,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
150-799-1380,US_USD Van 55,Chưa bắt đầu,Không có,USD,"2,05","US$2,05", --,MCC_US_USD 1,105-318-6986, --, --, --
905-994-4225,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
165-831-8044,CORE I9,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 48 TK 335,833-832-2725, --, --, --
680-647-3268,US_USD,Chưa bắt đầu,Không có,USD,"0,49","US$0,49", --,MCC_US_USD 10,117-344-8882, --, --, --
151-549-3619,Account_51_16:58,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
413-739-9093,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
600-777-1505,Tu 54 (-5) khang ve,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
612-883-7246,Dior-29,Chưa bắt đầu,Không có,USD,"0,10","US$0,10", --,MCC_US_USD 8,114-464-3790, --, --, --
368-341-7454,Account_46_14:06,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
613-397-8074,US_USD XTD 60 T11 34,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
157-317-4733,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
513-019-7374,A 35,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
347-142-6395,US_USD 2$,Chưa bắt đầu,Không có,USD,"0,69","US$0,69", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
599-856-3219,Meo 13,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
583-114-7750,Dior-02,Chưa bắt đầu,Không có,USD,"0,09","US$0,09", --,MCC_US_USD 8,114-464-3790, --, --, --
597-080-6909,Dior-13,Chưa bắt đầu,Không có,USD,"1,91","US$1,91", --,MCC_US_USD 8,114-464-3790, --, --, --
237-853-9899,CKTHU_33,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 2,363-948-0209, --, --, --
711-786-2182,XuanHai-22,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
679-369-1180,US_USD-16,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
